Date,Customer,Customer-Address,Product Type,Gallon Qty,Actual Profit By Item,Actual Cost by item,Sales,Margin by Product,Unleaded cost,Clear Cost,Dyed Cost
7/17/2025,TALL TIMBERS TREE AND SCRUB SERVICE,DEBRA CARPENTER PO BOX 62372 3616 W HIGH ST,"UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",265,$137.15 ,$543.25 ,$680.40 ,$0.52 ,$543.25 ,$630.70 ,$633.35 
7/17/2025,TALL TIMBERS TREE AND SCRUB SERVICE,DEBRA CARPENTER PO BOX 62372 3616 W HIGH ST,#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),560,$264.29 ,"$1,332.80 ","$1,597.09 ",$0.47 ,"$1,148.00 ","$1,332.80 ","$1,338.40 "
7/17/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,316",$394.80 ,"$3,393.57 ","$3,788.37 ",$0.30 ,"$2,776.37 ","$3,393.57 ","$3,404.76 "
7/17/2025,MILLSTONE WEBER LLC,"THOM KUHN 601 FOUNTAIN LAKES BLVD ST CHARLES, MO 63301",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),722,$490.92 ,"$1,725.58 ","$2,216.50 ",$0.68 ,"$1,480.10 ","$1,718.36 ","$1,725.58 "
7/17/2025,"COLORADO JETCENTER, INC.","1575 AVIATION WAY COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),379,$145.06 ,$980.55 ,"$1,125.61 ",$0.38 ,$799.58 ,$977.33 ,$980.55 
7/17/2025,MANSFIELD OIL CO.,"1025 AIRPORT PKWY SW GAINESVILLE, GA 30501",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,491",$447.30 ,"$3,857.52 ","$4,304.82 ",$0.30 ,"$3,145.56 ","$3,844.84 ","$3,857.52 "
7/17/2025,CUTTER AVIATION C.S. LLC,"5763 CAMBER VIEW COLORADO SPRINGS, CO 80916","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",95,$68.17 ,$194.75 ,$262.92 ,$0.72 ,$194.75 ,$226.10 ,$227.05 
7/17/2025,CUTTER AVIATION C.S. LLC,"5763 CAMBER VIEW COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),251,$208.32 ,$599.89 ,$808.21 ,$0.83 ,$514.55 ,$597.38 ,$599.89 
7/17/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",80,$32.00 ,$168.78 ,$200.78 ,$0.40 ,$168.78 ,$206.30 ,$206.98 
7/17/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),605,$242.00 ,"$1,560.11 ","$1,802.11 ",$0.40 ,"$1,276.37 ","$1,560.11 ","$1,565.26 "
7/17/2025,HCD INC.,"1310 FORD ST. COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),72,$28.80 ,$186.28 ,$215.08 ,$0.40 ,$151.90 ,$185.67 ,$186.28 
7/17/2025,RAZORBACK ROLL-OFF,"7113 Silver Buckle Dr Colorado Springs, CO 80923",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),424,$242.51 ,"$1,009.12 ","$1,251.63 ",$0.57 ,$869.20 ,"$1,009.12 ","$1,013.36 "
7/17/2025,KIEWIT INFRASTRUCTURE,"10055 TRAINSTATION CIR LONE TREE, CO 80124",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),9,$4.58 ,$23.28 ,$27.86 ,$0.51 ,$18.99 ,$23.21 ,$23.28 
7/17/2025,ALPINE LUMBER CO,"10170 CHURCH RANCH WAY #350 WESTMINSTER, CO 80021",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),12,$12.36 ,$28.68 ,$41.04 ,$1.03 ,$24.60 ,$28.56 ,$28.68 
7/17/2025,U PULL AND PAY,"PO BOX 5804 CINCINNATI, OH 45201",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),431,$272.72 ,"$1,115.08 ","$1,387.80 ",$0.63 ,$909.28 ,"$1,111.42 ","$1,115.08 "
7/17/2025,IRON-EX CORP. (COD),"29815 E 161ST AVE, BRIGHTON, CO 80603",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),312,$258.94 ,$745.68 ,"$1,004.62 ",$0.83 ,$639.60 ,$742.56 ,$745.68 
7/17/2025,"PIKES PEAK STEEL, LLC","3550 MARK DABLING BLVD COLO SPGS, CO 80907","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",300,$227.36 ,$632.91 ,$860.27 ,$0.76 ,$632.91 ,$773.61 ,$776.16 
7/17/2025,RUSIN CONCRETE,"4004 MARK DABLING BLVD COLORADO SPRINGS, CO  80907",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),550,$137.51 ,"$1,418.29 ","$1,555.79 ",$0.25 ,"$1,160.34 ","$1,418.29 ","$1,422.96 "
7/17/2025,REPUBLIC SVCS - RECYCLING,"PO BOX 1207 COLORADO SPRINGS, CO  80901",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),193,$67.55 ,$499.33 ,$566.88 ,$0.35 ,$407.17 ,$497.69 ,$499.33 
7/17/2025,CBRE-COLORADO SPRINGS,"2424 GARDEN OF THE GODS RD COLO SPGS, CO 80919",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),800,$346.20 ,"$2,069.76 ","$2,415.96 ",$0.43 ,"$1,687.76 ","$2,062.96 ","$2,069.76 "
7/17/2025,F & B LANDSCAPING,"7410 MAINE LANE COLORADO SPRINGS, CO 80923","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",300,$167.36 ,$632.91 ,$800.27 ,$0.56 ,$632.91 ,$773.61 ,$776.16 
7/17/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",355,$180.30 ,$748.94 ,$929.24 ,$0.51 ,$748.94 ,$915.44 ,$918.46 
7/17/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),457,$147.72 ,"$1,178.47 ","$1,326.19 ",$0.32 ,$964.13 ,"$1,178.47 ","$1,182.35 "
7/17/2025,HART FUELING SERVICES LLC,"JASON HARTLEY PO BOX 9 NEWTON SQUARE, PA 19073",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),59,$60.77 ,$141.01 ,$201.78 ,$1.03 ,$120.95 ,$140.42 ,$141.01 
7/17/2025,NARANJO CIVIL CONSTRUCTORS INC,"JERRY NARANJO 627 27TH ST GARDEN CITY, CO 80631",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),434,$173.60 ,"$1,122.84 ","$1,296.44 ",$0.40 ,$915.61 ,"$1,119.16 ","$1,122.84 "
7/17/2025,BROADMOOR GOLF/CART SHOP,"P.O. BOX 9024 LAWRENCE, KS 66044","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,200",$489.44 ,"$2,531.64 ","$3,021.08 ",$0.41 ,"$2,531.64 ","$3,094.44 ","$3,104.64 "
7/17/2025,BROADMOOR GOLF/CART SHOP,"P.O. BOX 9024 LAWRENCE, KS 66044",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,200",$459.30 ,"$3,104.64 ","$3,563.94 ",$0.38 ,"$2,531.64 ","$3,094.44 ","$3,104.64 "
7/17/2025,GARDEN OF THE GODS CLUB,"1495 HILL CIRCLE COLORADO SPRINGS, CO 80904","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",603,$300.03 ,"$1,236.15 ","$1,536.18 ",$0.50 ,"$1,236.15 ","$1,435.14 ","$1,441.17 "
7/17/2025,GARDEN OF THE GODS CLUB,"1495 HILL CIRCLE COLORADO SPRINGS, CO 80904",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),412,$251.30 ,$984.68 ,"$1,235.98 ",$0.61 ,$844.60 ,$980.56 ,$984.68 
7/17/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),989,$346.15 ,"$2,550.33 ","$2,896.48 ",$0.35 ,"$2,086.49 ","$2,550.33 ","$2,558.74 "
7/17/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),934,$326.90 ,"$2,416.44 ","$2,743.34 ",$0.35 ,"$1,970.46 ","$2,408.51 ","$2,416.44 "
7/18/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 DIESEL TRANSPORT (#2 ULTRA LOW SULFUR DIESEL),"7,500",($946.72),"$19,933.50 ","$18,986.78 ",($0.13),"$16,037.25 ","$19,933.50 ","$20,011.50 "
7/18/2025,ASPEN SKIING COMPANY,"P.O. BOX 1248 ASPEN, CO 81612",#2 DYED TRANS - part (#2 DYED ULTRA LOW SULFUR DIESEL),"3,402","$1,337.19 ","$9,041.84 ","$10,379.03 ",$0.39 ,"$7,274.50 ","$9,041.84 ","$9,077.22 "
7/18/2025,ASPEN SKIING COMPANY,"P.O. BOX 1248 ASPEN, CO 81612",#2 DYED TRANS - part (#2 DYED ULTRA LOW SULFUR DIESEL),"3,398","$1,335.62 ","$9,031.20 ","$10,366.82 ",$0.39 ,"$7,265.94 ","$9,031.20 ","$9,066.54 "
7/18/2025,"BADGER BASIN L JE, LLC","12551 HIGHWAY 24 HARTSEL, CO 80449-5090",Transport Unleaded (UNLEAD GASOLINE W/ 10% ETHANOL),"3,002","($1,614.48)","$7,978.72 ","$6,364.24 ",($0.54),"$6,419.18 ","$7,978.72 ","$8,009.94 "
7/18/2025,"BADGER BASIN L JE, LLC","12551 HIGHWAY 24 HARTSEL, CO 80449-5090",#2 DIESEL TRANSPORT (#2 ULTRA LOW SULFUR DIESEL),"2,001",($64.63),"$5,318.26 ","$5,253.63 ",($0.03),"$4,278.74 ","$5,318.26 ","$5,339.07 "
7/18/2025,RE MONKS CONSTRUCTION CO.,"8355 VOLLMER RD COLORADO SPRINGS, CO  80908",#2 DYED TRANS - part (#2 DYED ULTRA LOW SULFUR DIESEL),"7,500","($1,369.80)","$19,933.50 ","$18,563.70 ",($0.18),"$16,037.25 ","$19,933.50 ","$20,011.50 "
7/18/2025,EVRAZ - PALMER PROJECT,"PO BOX 316 PUEBLO, CO 81002-0316",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),456,$206.00 ,"$1,216.70 ","$1,422.70 ",$0.45 ,$975.06 ,"$1,211.96 ","$1,216.70 "
7/18/2025,MILLER PIPELINE LLC,"421 E. INDUSTRIAL BLVD. PUEBLO WEST, CO  81007",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),221,$188.28 ,$508.30 ,$696.58 ,$0.85 ,$450.84 ,$508.30 ,$503.88 
7/18/2025,ABOVE & BEYOND LANDSCAPE,"1960 ASPEN CIRCLE PUEBLO, CO 81006",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),155,$132.05 ,$356.50 ,$488.55 ,$0.85 ,$316.20 ,$356.50 ,$353.40 
7/18/2025,R & N COMPONENTS,"TERRY GINGERICH 230 SHOOP DR PENROSE, CO 81240",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),144,$149.75 ,$328.32 ,$478.07 ,$1.04 ,$293.76 ,$331.20 ,$328.32 
7/18/2025,ALPINE DISPOSAL INC SVCS CANON CITY,"645 McDANIEL BLVD. CANON CITY, CO 81212",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,040",$260.00 ,"$2,764.11 ","$3,024.11 ",$0.25 ,"$2,223.83 ","$2,764.11 ","$2,774.93 "
7/18/2025,OPPSCAT LLC,"Brendon McClearn 6635 W Happy Valley Rd. Suite A104 #610 Glendale, AZ 85310",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,030",$741.55 ,"$2,348.40 ","$3,089.95 ",$0.72 ,"$2,101.20 ","$2,369.00 ","$2,348.40 "
7/18/2025,PIKES PEAK INT'L RACEWAY,"16650 MIDWAY RANCH ROAD FOUNTAIN, CO 80817","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",186,$153.93 ,$379.44 ,$533.37 ,$0.83 ,$379.44 ,$427.80 ,$424.08 
7/18/2025,ENCORE ELECTRIC,"7125 W Jefferson Ave. Suite 400 Lakewood, CO 80235",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),60,$68.40 ,$136.80 ,$205.20 ,$1.14 ,$122.40 ,$138.00 ,$136.80 
7/18/2025,DOWN TO EARTH EXCAVATING,"11250 N. Meridian Rd. Peyton, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),802,$426.62 ,"$1,844.60 ","$2,271.22 ",$0.53 ,"$1,636.08 ","$1,844.60 ","$1,828.56 "
7/18/2025,DOWN TO EARTH EXCAVATING,"11250 N. Meridian Rd. Peyton, CO 80831",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),591,$425.49 ,"$1,347.48 ","$1,772.97 ",$0.72 ,"$1,205.64 ","$1,359.30 ","$1,347.48 "
7/18/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),304,$121.60 ,$811.13 ,$932.73 ,$0.40 ,$650.04 ,$807.97 ,$811.13 
7/18/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),380,$152.00 ,"$1,013.92 ","$1,165.92 ",$0.40 ,$812.55 ,"$1,009.96 ","$1,013.92 "
7/18/2025,"JDS CONSTRUCTION SERVICES, LLC","910 SIERRA MADRE STREET COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),528,$211.20 ,"$1,408.81 ","$1,620.01 ",$0.40 ,"$1,129.02 ","$1,403.32 ","$1,408.81 "
7/18/2025,GOLDEN EAGLE EXCAVATING,"13540 MEADOWGRASS DR. SUITE 200 COLORADO SPRINGS, CO 80921",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),800,$591.96 ,"$1,824.00 ","$2,415.96 ",$0.74 ,"$1,632.00 ","$1,840.00 ","$1,824.00 "
7/18/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,327",$331.75 ,"$3,540.70 ","$3,872.45 ",$0.25 ,"$2,837.52 ","$3,526.90 ","$3,540.70 "
7/18/2025,TWO MEN AND A TRUCK,"ERIC ST. PIERRE 3220 FILLMORE RIDGE HEIGHTS COLORADO SPRINGS, CO 80907",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),140,$49.00 ,$372.09 ,$421.09 ,$0.35 ,$299.36 ,$372.09 ,$373.55 
7/18/2025,C & C Land {COD},"8500 MOHAWK RD. COLORADO SPRINGS, CO  80908",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,011",$727.87 ,"$2,305.08 ","$3,032.95 ",$0.72 ,"$2,062.44 ","$2,325.30 ","$2,305.08 "
7/18/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,262",$378.60 ,"$3,354.14 ","$3,732.74 ",$0.30 ,"$2,698.53 ","$3,354.14 ","$3,367.27 "
7/18/2025,WEATHERCRAFT ROOFING,"JOHN FLEMING PO BOX 16039 COLORADO SPRINGS, CO 80935","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",230,$103.11 ,$469.20 ,$572.31 ,$0.45 ,$469.20 ,$529.00 ,$524.40 
7/18/2025,WEATHERCRAFT ROOFING,"JOHN FLEMING PO BOX 16039 COLORADO SPRINGS, CO 80935",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),38,$26.90 ,$87.40 ,$114.30 ,$0.71 ,$77.52 ,$87.40 ,$86.64 
7/18/2025,TWO MEN AND A TRUCK,"ERIC ST. PIERRE 3220 FILLMORE RIDGE HEIGHTS COLORADO SPRINGS, CO 80907","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",21,$7.35 ,$44.90 ,$52.25 ,$0.35 ,$44.90 ,$55.81 ,$56.03 
7/18/2025,FEDEX GROUND - CS (TROY HILL),"FEDEX  GROUND 125 N TROY HILL RD COLO SPGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),25,$23.80 ,$57.50 ,$81.30 ,$0.95 ,$51.00 ,$57.50 ,$57.00 
7/18/2025,TAYLOR FARMS COLORADO,"890 N. NEWPORT ROAD COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),125,$49.27 ,$332.23 ,$381.49 ,$0.39 ,$267.29 ,$332.23 ,$333.53 
7/18/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",345,$165.35 ,$737.71 ,$903.06 ,$0.48 ,$737.71 ,$916.94 ,$920.53 
7/18/2025,SUNFLOWER LANDSCAPES,"DUSTIN HAMILTON 6825 SILVER POND HEIGHTS COLORADO SPRINGS, CO 80908",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),199,$48.59 ,$528.90 ,$577.49 ,$0.24 ,$425.52 ,$528.90 ,$530.97 
7/18/2025,BRIGHTVIEW LANDSCAPE SERVICES,"7357 COLE VIEW COLORADO SPRINGS, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,000",$507.57 ,"$2,040.00 ","$2,547.57 ",$0.51 ,"$2,040.00 ","$2,300.00 ","$2,280.00 "
7/18/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",401,$191.50 ,$818.04 ,"$1,009.54 ",$0.48 ,$818.04 ,$922.30 ,$914.28 
7/18/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,665",$835.75 ,"$3,829.50 ","$4,665.25 ",$0.50 ,"$3,396.60 ","$3,829.50 ","$3,796.20 "
7/18/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),233,$160.76 ,$531.24 ,$692.00 ,$0.69 ,$475.32 ,$535.90 ,$531.24 
7/18/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),388,$97.00 ,"$1,031.23 ","$1,128.23 ",$0.25 ,$829.66 ,"$1,031.23 ","$1,035.26 "
7/18/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),79,$19.75 ,$210.79 ,$230.54 ,$0.25 ,$168.93 ,$209.97 ,$210.79 
7/18/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),478,$143.40 ,"$1,270.43 ","$1,413.83 ",$0.30 ,"$1,022.11 ","$1,270.43 ","$1,275.40 "
7/18/2025,KIEWIT INFRASTRUCTURE,"10055 TRAINSTATION CIR LONE TREE, CO 80124",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),67,$34.69 ,$178.77 ,$213.46 ,$0.52 ,$143.27 ,$178.07 ,$178.77 
7/18/2025,GEOCYCLE LLC,"PO #5500014140 P.O. BOX 300 CONCORD, ON CANADA L4K 186, ON",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),85,$63.90 ,$226.80 ,$290.70 ,$0.75 ,$181.76 ,$225.91 ,$226.80 
7/18/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",186,$38.56 ,$397.72 ,$436.28 ,$0.21 ,$397.72 ,$494.35 ,$496.29 
7/18/2025,RELIABLE SANITATION ***,"2239 COMMERCIAL BLVD COLORADO SPRINGS, CO 80906","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",124,$65.63 ,$265.15 ,$330.78 ,$0.53 ,$265.15 ,$329.57 ,$330.86 
7/18/2025,RELIABLE SANITATION ***,"2239 COMMERCIAL BLVD COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),259,$76.19 ,$688.37 ,$764.56 ,$0.29 ,$553.82 ,$688.37 ,$691.06 
7/18/2025,FARIS MACHINERY,"5770 E 77TH AVE COMMERCE CITY, CO 800221044",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),719,$461.63 ,"$1,653.70 ","$2,115.33 ",$0.64 ,"$1,466.76 ","$1,653.70 ","$1,639.32 "
7/18/2025,RANDY'S HIGH COUNTRY,"TOWING  *** 1205 E LAS VEGAS STREET COLORADO SPRINGS, CO 80903",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),587,$235.94 ,"$1,350.10 ","$1,586.04 ",$0.40 ,"$1,197.48 ","$1,350.10 ","$1,338.36 "
7/18/2025,ATOMIC TRANSPORT,"P.O. BOX 2548 Chattanooga, TN 3740971287",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),993,$289.81 ,"$2,649.52 ","$2,939.33 ",$0.29 ,"$2,123.33 ","$2,639.20 ","$2,649.52 "
7/18/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,003",$200.55 ,"$2,144.71 ","$2,345.26 ",$0.20 ,"$2,144.71 ","$2,665.77 ","$2,676.20 "
7/18/2025,TIMBERLINE LANDSCAPING (T155),"INC 8110 OPPORTUNITY VIEW COLORADO SPRINGS, CO 80939",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),661,$132.23 ,"$1,763.68 ","$1,895.91 ",$0.20 ,"$1,413.42 ","$1,756.81 ","$1,763.68 "
7/18/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),150,$45.00 ,$398.67 ,$443.67 ,$0.30 ,$320.75 ,$398.67 ,$400.23 
7/18/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),203,$60.90 ,$541.64 ,$602.54 ,$0.30 ,$434.07 ,$539.53 ,$541.64 
7/18/2025,BILL'S EQUIPMENT & SUPPLY,"125 S. CHESTNUT STREET COLO SPGS, CO 80905",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),292,$96.88 ,$779.11 ,$875.99 ,$0.33 ,$624.38 ,$776.08 ,$779.11 
7/18/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),875,$218.76 ,"$2,334.68 ","$2,553.43 ",$0.25 ,"$1,871.01 ","$2,325.58 ","$2,334.68 "
7/18/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),483,$169.05 ,"$1,283.72 ","$1,452.77 ",$0.35 ,"$1,032.80 ","$1,283.72 ","$1,288.74 "
7/18/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),20,$7.00 ,$53.36 ,$60.36 ,$0.35 ,$42.77 ,$53.16 ,$53.36 
7/18/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),105,$78.95 ,$241.50 ,$320.45 ,$0.75 ,$214.20 ,$241.50 ,$239.40 
7/18/2025,HOLCIM,"HOLCIM, PORTLAND PLANT P.O. BOX 7500 CONCORD,ON CANADA L4K 1B6502989",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),219,$205.85 ,$499.32 ,$705.17 ,$0.94 ,$446.76 ,$503.70 ,$499.32 
7/18/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"2,050",$755.02 ,"$5,448.49 ","$6,203.51 ",$0.37 ,"$4,383.52 ","$5,448.49 ","$5,469.81 "
7/18/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),792,$294.23 ,"$2,113.21 ","$2,407.44 ",$0.37 ,"$1,693.53 ","$2,104.98 ","$2,113.21 "
7/18/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,020",$412.48 ,"$2,710.96 ","$3,123.44 ",$0.40 ,"$2,181.07 ","$2,710.96 ","$2,721.56 "
7/18/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),668,$276.75 ,"$1,782.36 ","$2,059.11 ",$0.41 ,"$1,428.38 ","$1,775.41 ","$1,782.36 "
7/19/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),868,$198.34 ,"$2,334.66 ","$2,533.00 ",$0.23 ,"$1,862.38 ","$2,322.85 ","$2,334.66 "
